"system:index","RTENAME","RTENO","area","year",".geo"
282,"BLACKS CREEK",33017,1.293862238082108,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
283,"BLEWETT PASS",89055,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
284,"BLIZZARD GAP",69061,1.3704800274050242,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
285,"BOWDEN HILLS",69232,0.12246740367647058,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
286,"BUCKSKIN MTN",92072,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
287,"CLOVER CREEK",69053,0.4421784480545343,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
288,"COLUMBIA NWR",89145,1.7097397813572306,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
289,"CRAMER CREEK",53903,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
290,"CRESCENT CTY",14004,4.157506907735908,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
291,"CROOKED RIV.",69246,0.02471924540441176,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
292,"CROWDER FLAT",14407,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
293,"E. BEAR LAKE",85904,0.0464669296875,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
294,"E. MT. ADAMS",89909,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
295,"ELEVATION MT",53906,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
296,"FANDANGO CAN",69021,0.4979620896905637,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
297,"FEATHERVILLE",33218,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
298,"HANFORD SITE",89900,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
299,"HELLS CANYON",69208,2.4353610037683837,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
300,"HOWARD MDWS.",69206,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
301,"HURRICANE RG",89053,0.4875934229779412,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
302,"IRON SPRINGS",33214,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
303,"KLICKITAT MT",69236,1.6923055810508576,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
304,"L PEND O NWR",89908,3.316742312454044,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
305,"L. WENATCHEE",89074,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
306,"LOGAN CANYON",85906,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
307,"MALHEUR RES.",69242,4.221984338802082,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
308,"MARBLE CREEK",33202,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
309,"MOSES COULEE",89075,1.110448851363358,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
310,"MOUNT VERNON",69048,0.846360430759804,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
311,"MT ST HELENS",89060,0.27185591265318626,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
312,"MYRTLE GROVE",69225,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
313,"N FORK CDA R",33906,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
314,"NICOLAI MTN.",69142,7.685164535156252,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
315,"PAINTED ROCK",53086,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
316,"PASADENA VAL",33124,2.5268975680300256,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
317,"PICTURE FLAT",69229,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
318,"PORT ANGELES",89002,17.58506466395527,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
319,"RANCHOGRANDE",55006,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
320,"ROCHAT DIVDE",33907,0.9356143580269608,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
321,"SALMON RIVER",33207,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
322,"SAWTOOTH CTY",33119,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
323,"SILVER CREEK",69054,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
324,"SUIATTLE RIV",89067,7.197383037193625,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
325,"THOMPSON RIV",53063,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
326,"THREEMILE WA",53902,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
327,"TRACTOR FLAT",33905,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
328,"TRASK SUMMIT",69201,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
329,"TURNBULL NWR",89906,15.296745613219969,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
330,"VIRGIN CREEK",55907,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
331,"WARNER VALLY",69230,0.6285887525735294,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
332,"WHISKEY SPG.",69227,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
333,"WILLOW CREEK",53038,1.3154182608609069,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
334,"WIZARD FALLS",69147,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
335,"GOOSE CREEK MTN.",85301,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
336,"CRAIG",NA,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
337,"HYDER",NA,2.134842041099877,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
338,"SITKA",NA,2.2554638884957097,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
339,"HAINES",NA,7.424653464085484,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
340,"HOONAH",NA,8.246467415058211,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
341,"JUNEAU",NA,5.563218794929537,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
342,"SKAGWAY",NA,3.2056309586550245,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
343,"YAKUTAT",NA,10.403160605958943,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
344,"ZAREMBO",NA,2.0442176917279418,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
345,"KETCHIKAN",NA,11.773114806832105,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
346,"11-171 ???",NA,14.550604821629904,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
347,"JUNEAU ALT",NA,0.7945968311580882,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
348,"PETERSBURG",NA,7.955386054335174,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
349,"THORNE BAY",NA,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
350,"WHALE PASS",NA,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
351,"11-204 WASA",NA,1.8588948236672789,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
352,"KUIU ISLAND",NA,11.137144080101107,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
353,"MITKOF ISLE",NA,6.330851215533088,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
354,"11-004 TOKAY",NA,0.2544757765778186,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
355,"11-006 SALMO",NA,8.235413879013482,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
356,"CHICHAGOF IS",NA,2.5837729886948537,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
357,"HARLEQUIN L.",NA,7.925276378324153,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
358,"ZIMOVIA STRT",NA,2.155654699188113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
359,"11-011 ALBION",NA,15.017265591773889,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
360,"11-021 NICOLA",NA,10.674584664108467,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
361,"11-029 GOLDEN",NA,5.845001417754288,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
362,"11-202 NITNAT",NA,7.389394534083939,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
363,"11-206 SLOCAN",NA,5.116756247242646,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
364,"11-408 OLIVER",NA,3.2908112185202207,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
365,"11-454 BOWRON",NA,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
366,"11-613 COOMBS",NA,15.448859894270832,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
367,"STIKINE RIVER",NA,7.804428692738971,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
368,"04-205 COLEMAN",NA,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
369,"11-007 NEEDLES",NA,7.101710266881131,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
370,"11-010 SEABIRD",NA,15.304245104549622,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
371,"11-013 ALBERNI",NA,7.637991810401351,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
372,"11-015 ELKFORD",NA,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
373,"11-018 ZINCTON",NA,4.478846391544119,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
374,"11-022 CANFORD",NA,15.272245777696083,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
375,"11-042 GOSNELL",NA,6.611178933517159,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
376,"11-053 MCBRIDE",NA,0.11761431303615195,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
377,"11-054 WINGDAM",NA,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
378,"11-058 DUNSTER",NA,1.8404802047181372,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
379,"11-071 LAKELSE",NA,14.41197062570466,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
380,"11-081 KISPIOX",NA,10.135024741681976,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
381,"11-101 Saltair",NA,14.132892085799632,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
382,"11-198 MASSETT",NA,11.217411127313111,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
383,"11-205 CRESTON",NA,6.6059515245098055,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
384,"11-209 ASHNOLA",NA,0.24651588131127447,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
385,"11-218 GERRARD",NA,0.6508056146292892,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
386,"11-256 PUNCHAW",NA,0.03718825390625,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
387,"11-371 Kitimat",NA,15.722779046093764,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
388,"11-510 Chaumox",NA,10.1453635046875,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
389,"11-609 BROMLEY",NA,1.8380292276041663,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
390,"11-711 Mud Bay",NA,16.037445557720613,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
391,"93-314 KLUKSHU",NA,3.6410330900275736,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
392,"04-005 SENTINEL",NA,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
393,"11-023 SHALALTH",NA,0.05290756809129902,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
394,"11-055 FERNDALE",NA,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
395,"11-070 SMITHERS",NA,11.71351426968443,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
396,"11-072 KWINITSA",NA,11.043473240042882,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
397,"11-093 MEZIADIN",NA,6.229730368075977,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
398,"11-116 KOOTENAY",NA,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
399,"11-201 VICTORIA",NA,14.372960250306376,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
400,"11-222 PAVILION",NA,11.060249801761644,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
401,"11-233 CHU CHUA",NA,11.133367505652568,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
402,"11-244 HORSEFLY",NA,0.11530313238357842,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
403,"11-412 SQUAMISH",NA,9.625966789231004,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
404,"11-621 KAMLOOPS",NA,14.468145911825983,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
405,"11-001 CHEMAINUS",NA,12.436168445664828,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
406,"11-005 KUSKONOOK",NA,1.679792251715686,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
407,"11-009 PRINCETON",NA,0.3952258410692402,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
408,"11-027 EVE RIVER",NA,6.670442605162378,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
409,"11-069 MT MORICE",NA,0.14282142526041666,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
410,"11-114 ASH RIVER",NA,6.079643545787377,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
411,"11-117 GNAT PASS",NA,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
412,"11-220 LAVINGTON",NA,14.832344583547798,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
413,"11-223 PEMBERTON",NA,7.536488819485292,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
414,"11-282 CRANBERRY",NA,11.153585324509804,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
415,"11-311 COQUITLAM",NA,18.11606928658086,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
416,"11-313 DUCK LAKE",NA,15.592878361228566,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
417,"11-335 Dog Creek",NA,16.265580794975495,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
418,"11-409 BROOKMERE",NA,0.01027097380514705,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
419,"11-422 HAT CREEK",NA,5.473109788097426,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
420,"11-514 COURTENAY",NA,12.558559973728558,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
421,"11-608 PARK RILL",NA,5.876397130698527,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
422,"11-008 BEAVERDELL",NA,2.6957798746476715,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
423,"11-014 ELSIE LAKE",NA,7.082925986642157,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
424,"11-019 MABEL LAKE",NA,15.26617164557291,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
425,"11-020 SALMON ARM",NA,13.997355097227326,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
426,"11-026 CAMPBELL R",NA,9.696300501562492,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
427,"11-028 PORT HARDY",NA,5.793548414843747,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
428,"11-034 MEADOWLAKE",NA,6.9364782400888485,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
429,"11-057 KENNEY DAM",NA,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
430,"11-082 NASS RIVER",NA,9.851993155729158,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
431,"11-102 Fairy Lake",NA,2.981849703875613,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
432,"11-118 BEAVERFOOT",NA,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
433,"11-137 PENNINGTON",NA,0.11028831868106616,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
434,"11-150 GOLD RIVER",NA,5.802307562852327,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
435,"11-200 MORESBY IS",NA,14.07343115473347,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
436,"11-208 SUMMERLAND",NA,2.187242485860907,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
437,"11-210 CHILLIWACK",NA,9.990291252696084,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
438,"11-212 POINT GREY",NA,14.482129515395217,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
439,"11-232 ADAMS LAKE",NA,14.325014649356616,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
440,"11-237 TATLA LAKE",NA,0.5969082470435049,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
441,"11-248 NIMPO LAKE",NA,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
442,"11-316 WINDERMERE",NA,0.9867779096813728,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
443,"11-414 COMOX LAKE",NA,10.188533768658091,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
444,"11-426 QUADRA IS.",NA,9.29212176988358,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
445,"11-611 Barrowtown",NA,20.553045515272736,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
446,"11-900 SYRINGA CR",NA,8.061619949172794,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
447,"11-003 BORDER ROAD",NA,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
448,"11-016 COLUMBIA LK",NA,1.550630062071079,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
449,"11-033 Bridge Lake",NA,0.03901555859375,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
450,"11-036 CARDIFF MTN",NA,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
451,"11-037 TATLAYOKO L",NA,1.062186909375,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
452,"11-045 WILLIAMS LK",NA,10.970071972503064,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
453,"11-049 BELLA COOLA",NA,6.072881691344975,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
454,"11-065 MCLEOD LAKE",NA,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
455,"11-067 FRASER LAKE",NA,4.82047332120098,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
456,"11-133 Eaganbridge",NA,0.13804315598958336,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
457,"11-167 Ormond Lake",NA,1.903341814506741,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
458,"11-181 Glen Vowell",NA,12.490378839568008,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
459,"11-207 GRAND FORKS",NA,8.09446138526348,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
460,"11-213 SALTERY BAY",NA,14.97958939756435,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
461,"11-216 CANAL FLATS",NA,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
462,"11-226 STELLA LAKE",NA,4.639810807061888,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
463,"11-228 VICTORIA LK",NA,7.215028983455881,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
464,"11-235 RISKE CREEK",NA,2.3880617619178937,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
465,"11-245 MELDRUM CR.",NA,9.044944016835167,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
466,"11-265 SUMMIT LAKE",NA,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
467,"11-267 Pinchi Lake",NA,2.8406786151960787e-4,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
468,"11-271 KITSUMKALUM",NA,14.257751629243264,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
469,"11-317 DUNCAN LAKE",NA,1.9072023738970587,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
470,"11-323 PEM MEADOWS",NA,12.49149110984988,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
471,"11-411 Maple Ridge",NA,16.836853486366394,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
472,"11-413 NANAIMO RIV",NA,13.402551964384203,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
473,"11-419 CREIGHTON V",NA,3.693909031878063,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
474,"11-420 CANOE POINT",NA,13.582371042172175,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
475,"11-423 DUFFEY LAKE",NA,1.3688160019607842,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
476,"11-430 SUCCOUR CR.",NA,7.0121614401807655,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
477,"11-511 Skookumchuk",NA,12.413389690073537,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
478,"11-709 OSPREY LAKE",NA,0.9695190267310052,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
479,"04-105 WATERTON PRK",NA,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
480,"11-002 PORT RENFREW",NA,1.2981766319087011,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
481,"11-012 SUNSHINE CST",NA,15.043334546905657,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
482,"11-030 ESPLANADE RG",NA,5.574356502619486,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
483,"11-031 GOLDSTREAM R",NA,7.674117456250004,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
484,"11-032 SCOTCH CREEK",NA,5.310599689644611,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
485,"11-043 HENDRIX LAKE",NA,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
486,"11-044 KEITHLEY CR.",NA,0.0346162474877451,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
487,"11-046 ALEXIS CREEK",NA,1.447450117907476,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
488,"11-048 HECKMAN PASS",NA,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
489,"11-068 PINKUT CREEK",NA,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
490,"11-075 WILLISTON LK",NA,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
491,"11-131 Big Bend Hwy",NA,8.664176794898891,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
492,"11-139 CHILKAT PASS",NA,0.7131704039062499,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
493,"11-153 FRASER RIVER",NA,0.3188464431678922,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
494,"11-211 PITT MEADOWS",NA,13.314385228201589,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
495,"11-214 WICKANINNISH",NA,9.161313155392156,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
496,"11-221 PLEASANT VAL",NA,9.335475410661765,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
497,"11-230 ILLECILEWAET",NA,0.0390800703125,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
498,"11-234 LAC LA HACHE",NA,4.674604774831496,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
499,"11-254 SUGARBOWL MT",NA,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
500,"11-270 TELKWA HI RD",NA,13.241661658026946,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
501,"11-304 Premier Lake",NA,2.475691262147672,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
502,"11-401 SALT SPR. IS",NA,11.465393499050244,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
503,"11-402 COWICHAN LK.",NA,4.647695586351103,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
504,"11-407 CHRISTIAN VL",NA,3.877373259574142,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
505,"11-721 LOWER NICOLA",NA,10.086269768535548,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
506,"11-017 SPILLIMACHEEN",NA,2.340115631280637,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
507,"11-079 Kwanika Creek",NA,0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
508,"11-083 Gitwinksihlkw",NA,13.333536865410528,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
509,"11-106 Kinaskan Lake",NA,0.35340638880208325,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
